transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,value_tier,transaction_day_of_week,Manager,Branch,City,Country,lat,lon,transaction_month,order_period_num,cohort_month,cohort_index
T54722,2021-04-20,C269,Coffee Machine,7.0,520.8493387401068,Creditcard,Not specified,3645.9453711807473,Medium,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2021-04,24256,2020-09,7
T54723,2021-05-20,C4843,Coffee Machine,10.0,520.8493387401068,Creditcard,Completed,5208.493387401068,Medium,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2021-05,24257,2021-04,1
T54731,2023-07-08,C4586,Headphones,10.0,528.3910851569777,Paypal,Not specified,5283.910851569777,Medium,Saturday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-07,24283,2020-07,36
T54753,2021-07-22,C411,Smartphone,10.0,230.00851420063827,Creditcard,Not specified,2300.0851420063827,Medium,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-07,24259,2021-07,0
T54754,2020-05-01,C638,Tablet,447.0,462.5966138821332,Creditcard,Completed,206780.68640531355,High,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-05,24245,2020-05,0
T54758,2023-03-11,C4355,Tablet,1.0,519.1465190119866,Paypal,Pending,519.1465190119866,Low,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-03,24279,2021-01,26
T54759,2020-11-18,C029,Smartphone,9.0,912.1463848946696,Creditcard,Pending,8209.317464052026,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-11,24251,2020-11,0
T54762,2023-02-22,C1141,Tablet,386.0,519.1465190119866,Cash,Not specified,200390.55633862683,High,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-02,24278,2020-09,29
T54764,2021-03-14,C4062,Coffee Machine,7.0,705.7658401213993,Paypal,Not specified,4940.360880849795,Medium,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2021-03,24255,2020-03,12
T54768,2024-05-31,C4416,Headphones,632.0,528.3910851569777,Paypal,Failed,333943.16581920994,High,Friday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-05,24293,2020-12,41
T54769,2024-09-24,C756,Laptop,3.0,524.3963263783307,Paypal,Pending,1573.1889791349922,Medium,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-09,24297,2020-12,45
T54770,2024-09-29,C2857,Tablet,329.0,519.1465190119866,Creditcard,Completed,170799.20475494358,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-09,24297,2020-02,55
T54776,2023-07-24,C2332,Laptop,10.0,524.3963263783307,Paypal,Failed,5243.963263783307,Medium,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-07,24283,2021-09,22
T54779,2022-02-08,C2129,Tablet,1.0,519.1465190119866,Creditcard,Not specified,519.1465190119866,Low,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-02,24266,2022-02,0
T54780,2024-09-02,C307,Coffee Machine,10.0,352.92865582658624,Paypal,Not specified,3529.2865582658624,Medium,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2024-09,24297,2020-06,51
T54781,2022-11-14,C1563,Headphones,1.0,528.3910851569777,Paypal,Failed,528.3910851569777,Low,Monday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-11,24275,2022-02,9
T54785,2023-05-28,C3875,Headphones,1.0,528.3910851569777,Creditcard,Completed,528.3910851569777,Low,Sunday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-05,24281,2020-11,30
T54787,2020-12-31,C2290,Tablet,1.0,783.1318192156583,Creditcard,Pending,783.1318192156583,Medium,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-12,24252,2020-02,10
T54792,2024-06-20,C4118,Coffee Machine,7.0,520.8493387401068,Cash,Completed,3645.9453711807473,Medium,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2024-06,24294,2023-04,14
T54793,2021-03-23,C4948,Laptop,1.0,524.3963263783307,Creditcard,Completed,524.3963263783307,Low,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-03,24255,2021-03,0
T54795,2020-07-04,C3729,Tablet,615.0,519.1465190119866,Creditcard,Completed,319275.1091923718,High,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-07,24247,2020-07,0
T54800,2022-10-25,C4076,Coffee Machine,187.0,133.32678751620853,Paypal,Not specified,24932.109265530995,High,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2022-10,24274,2021-07,15
T54802,2021-04-03,C2871,Coffee Machine,1.0,520.8493387401068,Creditcard,Pending,520.8493387401068,Low,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2021-04,24256,2020-09,7
T54805,2022-08-26,C2541,Tablet,1.0,903.5512416777678,Paypal,Not specified,903.5512416777678,Medium,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-08,24272,2022-05,3
T54808,2021-11-22,C1743,Tablet,8.0,372.480610846181,Paypal,Completed,2979.844886769448,Medium,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-11,24263,2020-07,16
T54809,2021-06-19,C4033,Coffee Machine,1.0,520.8493387401068,Creditcard,Completed,520.8493387401068,Low,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2021-06,24258,2020-09,9
T54811,2021-04-23,C513,Laptop,743.0,524.3963263783307,Creditcard,Failed,389626.47049909976,High,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-04,24256,2021-02,2
T54819,2024-04-18,C2604,Tablet,1.0,519.1465190119866,Paypal,Completed,519.1465190119866,Low,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-04,24292,2022-07,21
T54838,2024-08-02,C3100,Smartphone,1.0,80.7659723511677,Paypal,Failed,80.7659723511677,Low,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-08,24296,2020-05,51
T54842,2021-02-12,C1783,Laptop,10.0,524.3963263783307,Cash,Completed,5243.963263783307,Medium,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-02,24254,2020-03,11
T54843,2023-02-15,C1561,Coffee Machine,5.0,520.8493387401068,Paypal,Completed,2604.246693700534,Medium,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2023-02,24278,2020-11,27
T54844,2020-04-28,C4968,Smartphone,1.0,527.445927875622,Creditcard,Completed,527.445927875622,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-04,24244,2020-04,0
T54846,2020-09-24,C505,Coffee Machine,4.0,520.8493387401068,Creditcard,Not specified,2083.397354960427,Medium,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2020-09,24249,2020-05,4
T54847,2021-05-09,C4962,Tablet,222.0,519.1465190119866,Creditcard,Completed,115250.52722066102,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-05,24257,2020-03,14
T54856,2022-03-03,C225,Tablet,810.0,519.1465190119866,Paypal,Completed,420508.68039970915,High,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-03,24267,2022-03,0
T54860,2024-08-19,C3190,Tablet,881.0,519.1465190119866,Paypal,Completed,457368.0832495602,High,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-08,24296,2020-03,53
T54861,2020-01-31,C4500,Smartphone,1.0,527.445927875622,Creditcard,Not specified,527.445927875622,Low,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-01,24241,2020-01,0
T54864,2022-05-22,C3664,Coffee Machine,1.0,675.2771059951111,Paypal,Completed,675.2771059951111,Medium,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2022-05,24269,2020-09,20
T54870,2023-12-24,C4965,Headphones,4.0,528.3910851569777,Creditcard,Completed,2113.564340627911,Medium,Sunday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-12,24288,2020-11,37
T54872,2024-11-20,C4832,Headphones,453.0,528.3910851569777,Cash,Completed,239361.16157611093,High,Wednesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-11,24299,2020-01,58
T54875,2024-03-29,C3750,Laptop,10.0,524.3963263783307,Paypal,Pending,5243.963263783307,Medium,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-03,24291,2021-01,38
T54876,2024-04-16,C4399,Coffee Machine,8.0,520.8493387401068,Paypal,Completed,4166.794709920854,Medium,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-04,24292,2020-11,41
T54879,2022-07-31,C4957,Smartphone,1.0,76.7742418004805,Paypal,Completed,76.7742418004805,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-07,24271,2020-12,19
T54882,2020-01-11,C1462,Coffee Machine,218.0,520.8493387401068,Creditcard,Completed,113545.15584534328,High,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2020-01,24241,2020-01,0
T54883,2021-06-14,C2333,Laptop,1.0,945.3443025760332,Paypal,Completed,945.3443025760332,Medium,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-06,24258,2020-05,13
T54886,2024-12-18,C2406,Smartphone,1.0,365.2654051623009,Creditcard,Failed,365.2654051623009,Low,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-12,24300,2020-03,57
T54887,2021-08-03,C1295,Tablet,1.0,651.0638609042471,Creditcard,Completed,651.0638609042471,Medium,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-08,24260,2020-02,18
T54888,2023-11-15,C667,Coffee Machine,1.0,520.8493387401068,Paypal,Completed,520.8493387401068,Low,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2023-11,24287,2021-04,31
T54893,2024-09-10,C4865,Tablet,135.0,772.3910482255053,Paypal,Pending,104272.79151044322,High,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-09,24297,2020-01,56
T54894,2021-09-08,C4438,Headphones,2.0,359.6940186402612,Paypal,Not specified,719.3880372805224,Medium,Wednesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-09,24261,2020-07,14
T54901,2021-05-03,C3679,Smartphone,125.0,527.445927875622,Paypal,Completed,65930.74098445276,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-05,24257,2020-01,16
T54902,2023-02-02,C3608,Tablet,10.0,519.1465190119866,Creditcard,Completed,5191.465190119866,Medium,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-02,24278,2020-07,31
T54903,2021-12-15,C4196,Laptop,1.0,524.3963263783307,Paypal,Completed,524.3963263783307,Low,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-12,24264,2020-10,14
T54907,2023-03-06,C2013,Tablet,425.0,962.8604349316652,Creditcard,Not specified,409215.6848459577,High,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-03,24279,2020-04,35
T54908,2021-03-21,C876,Smartphone,1.0,416.4300334197504,Paypal,Completed,416.4300334197504,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-03,24255,2020-01,14
T54916,2023-03-27,C2281,Tablet,1.0,519.1465190119866,Paypal,Completed,519.1465190119866,Low,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-03,24279,2020-06,33
T54920,2023-11-15,C2502,Laptop,1.0,708.4127041918312,Cash,Failed,708.4127041918312,Medium,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-11,24287,2020-01,46
T54921,2022-11-21,C4458,Headphones,710.0,528.3910851569777,Paypal,Pending,375157.6704614542,High,Monday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-11,24275,2022-11,0
T54924,2022-03-08,C4877,Smartphone,1.0,742.5677404775367,Creditcard,Not specified,742.5677404775367,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-03,24267,2020-01,26
T54929,2022-09-03,C4906,Tablet,971.0,519.1465190119866,Paypal,Not specified,504091.26996063895,High,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-09,24273,2020-11,22
T54934,2024-11-03,C1720,Coffee Machine,1.0,520.8493387401068,Cash,Completed,520.8493387401068,Low,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2024-11,24299,2020-04,55
T54939,2024-06-12,C2960,Laptop,392.0,524.3963263783307,Creditcard,Pending,205563.35994030564,High,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-06,24294,2021-01,41
T54943,2025-01-13,C4392,Coffee Machine,675.0,767.1159663133418,Creditcard,Completed,517803.2772615057,High,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2025-01,24301,2020-10,51
T54944,2024-04-08,C358,Laptop,632.0,524.3963263783307,Creditcard,Not specified,331418.47827110504,High,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-04,24292,2020-02,50
T54946,2022-06-16,C4657,Coffee Machine,7.0,520.8493387401068,Creditcard,Completed,3645.9453711807473,Medium,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2022-06,24270,2020-03,27
T54949,2023-12-07,C4064,Headphones,1.0,528.3910851569777,Paypal,Completed,528.3910851569777,Low,Thursday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-12,24288,2020-02,46
T54951,2023-01-31,C3025,Smartphone,3.0,623.5779013312855,Creditcard,Failed,1870.7337039938566,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-01,24277,2020-12,25
T54952,2022-08-27,C1051,Smartphone,1.0,527.445927875622,Creditcard,Completed,527.445927875622,Low,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-08,24272,2021-07,13
T54953,2020-09-15,C4774,Laptop,1.0,524.3963263783307,Creditcard,Completed,524.3963263783307,Low,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-09,24249,2020-01,8
T54956,2024-05-16,C412,Coffee Machine,6.0,520.8493387401068,Creditcard,Not specified,3125.0960324406406,Medium,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2024-05,24293,2020-05,48
T54958,2020-07-24,C4721,Smartphone,844.0,527.445927875622,Creditcard,Completed,445164.363127025,High,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-07,24247,2020-07,0
T54962,2020-02-05,C4781,Smartphone,6.0,527.445927875622,Creditcard,Completed,3164.675567253732,Medium,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-02,24242,2020-02,0
T54968,2021-06-06,C4815,Smartphone,1.0,527.445927875622,Creditcard,Not specified,527.445927875622,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-06,24258,2020-05,13
T54978,2021-12-15,C1245,Smartphone,1.0,527.445927875622,Creditcard,Completed,527.445927875622,Low,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-12,24264,2021-01,11
T54981,2024-03-12,C3642,Smartphone,4.0,365.2654051623009,Creditcard,Completed,1461.0616206492036,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-03,24291,2020-02,49
T54985,2022-03-21,C4731,Laptop,1.0,524.3963263783307,Creditcard,Not specified,524.3963263783307,Low,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-03,24267,2020-02,25
T54986,2022-03-22,C2477,Coffee Machine,6.0,520.8493387401068,Cash,Completed,3125.0960324406406,Medium,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2022-03,24267,2020-09,18
T54987,2021-04-02,C3200,Smartphone,229.0,200.5259149364248,Creditcard,Completed,45920.43452044128,High,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-04,24256,2020-06,10
T54993,2023-09-27,C1478,Coffee Machine,1.0,520.8493387401068,Paypal,Pending,520.8493387401068,Low,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2023-09,24285,2020-03,42
T55003,2022-10-31,C4071,Laptop,4.0,437.09,Creditcard,Completed,1748.36,Medium,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-10,24274,2020-07,27
T55006,2024-11-20,C139,Laptop,8.0,524.3963263783307,Paypal,Not specified,4195.170611026646,Medium,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-11,24299,2022-06,29
T55007,2021-07-29,C731,Smartphone,1.0,527.445927875622,Paypal,Completed,527.445927875622,Low,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-07,24259,2020-01,18
T55008,2020-08-25,C3138,Smartphone,481.0,527.445927875622,Creditcard,Completed,253701.49130817418,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-08,24248,2020-05,3
T55021,2024-12-01,C744,Laptop,559.0,524.3963263783307,Paypal,Completed,293137.5464454869,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-12,24300,2021-12,36
T55024,2020-04-17,C3268,Coffee Machine,1.0,520.8493387401068,Creditcard,Completed,520.8493387401068,Low,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2020-04,24244,2020-04,0
T55027,2024-02-10,C3271,Headphones,1.0,60.43888490444411,Cash,Completed,60.43888490444411,Low,Saturday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-02,24290,2020-10,40
T55028,2020-09-14,C2035,Coffee Machine,9.0,218.6073188178495,Creditcard,Not specified,1967.4658693606455,Medium,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2020-09,24249,2020-08,1
T55029,2020-03-05,C4977,Smartphone,856.0,602.9844287829271,Paypal,Failed,516154.6710381856,High,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-03,24243,2020-03,0
T55033,2021-03-15,C132,Laptop,1.0,524.3963263783307,Paypal,Completed,524.3963263783307,Low,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-03,24255,2020-02,13
T55038,2024-05-12,C4953,Laptop,468.0,504.2602586250443,Paypal,Completed,235993.80103652072,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-05,24293,2021-03,38
T55039,2023-12-05,C3033,Tablet,1.0,519.1465190119866,Paypal,Not specified,519.1465190119866,Low,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-12,24288,2020-03,45
T55044,2021-03-05,C1686,Smartphone,4.0,527.445927875622,Paypal,Completed,2109.783711502488,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-03,24255,2020-01,14
T55047,2023-11-07,C4371,Headphones,9.0,528.3910851569777,Creditcard,Completed,4755.5197664128,Medium,Tuesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-11,24287,2020-03,44
T55050,2021-09-21,C3254,Tablet,161.0,519.1465190119866,Paypal,Completed,83582.58956092985,High,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-09,24261,2020-09,12
T55051,2024-03-16,C1937,Smartphone,1.0,660.1646650049462,Creditcard,Completed,660.1646650049462,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-03,24291,2021-08,31
T55053,2024-11-01,C3047,Laptop,839.0,507.2043563026335,Creditcard,Pending,425544.45493790956,High,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-11,24299,2020-05,54
T55054,2020-01-31,C2390,Coffee Machine,1.0,520.8493387401068,Creditcard,Completed,520.8493387401068,Low,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2020-01,24241,2020-01,0
T55059,2020-05-13,C085,Smartphone,714.0,498.5,Creditcard,Completed,355929.0,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-05,24245,2020-05,0
T55060,2021-05-23,C1663,Headphones,1.0,362.73435948166497,Creditcard,Completed,362.73435948166497,Low,Sunday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-05,24257,2021-05,0
T55067,2022-05-22,C1865,Tablet,444.0,264.102829825607,Paypal,Not specified,117261.6564425695,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-05,24269,2021-03,14
T55068,2020-09-20,C3369,Tablet,1.0,519.1465190119866,Creditcard,Not specified,519.1465190119866,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-09,24249,2020-06,3
T55070,2021-07-16,C2071,Coffee Machine,8.0,366.2212235422187,Paypal,Completed,2929.7697883377496,Medium,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2021-07,24259,2020-02,17
T55074,2020-09-08,C3546,Smartphone,741.0,527.445927875622,Paypal,Completed,390837.4325558359,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-09,24249,2020-09,0
T55075,2020-02-07,C2136,Smartphone,1.0,430.5754761180207,Cash,Not specified,430.5754761180207,Low,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-02,24242,2020-02,0
T55085,2025-02-01,C3548,Smartphone,3.0,527.445927875622,Paypal,Pending,1582.337783626866,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2025-02,24302,2020-11,51
T55095,2021-03-09,C3687,Smartphone,835.0,527.445927875622,Paypal,Completed,440417.3497761444,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-03,24255,2020-01,14
T55098,2021-11-18,C3381,Coffee Machine,883.0,520.8493387401068,Paypal,Pending,459909.9661075143,High,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2021-11,24263,2021-03,8
T55100,2022-07-03,C3170,Smartphone,288.0,527.445927875622,Creditcard,Completed,151904.42722817915,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-07,24271,2020-04,27
T55106,2022-08-28,C2463,Laptop,1.0,524.3963263783307,Paypal,Completed,524.3963263783307,Low,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-08,24272,2020-02,30
T55114,2024-11-17,C2343,Tablet,1.0,519.1465190119866,Paypal,Completed,519.1465190119866,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-11,24299,2020-11,48
T55116,2024-09-29,C2990,Coffee Machine,1.0,328.96463886014004,Paypal,Completed,328.96463886014004,Low,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2024-09,24297,2021-03,42
T55117,2024-06-09,C680,Coffee Machine,4.0,520.8493387401068,Creditcard,Not specified,2083.397354960427,Medium,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2024-06,24294,2020-03,51
T55120,2020-09-28,C2994,Tablet,1.0,519.1465190119866,Cash,Completed,519.1465190119866,Low,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-09,24249,2020-04,5
T55125,2023-08-09,C2995,Headphones,7.0,528.3910851569777,Creditcard,Completed,3698.7375960988443,Medium,Wednesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-08,24284,2020-07,37
T55126,2024-01-07,C3277,Headphones,822.0,966.63915842336,Creditcard,Failed,794577.3882240019,High,Sunday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-01,24289,2020-02,47
