customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
C3492,365,3,8175.805356656358,1,1,1,111,Sleeping
C3493,640,5,740654.0407939578,1,2,3,123,At Risk
C3494,657,5,1243845.3987854242,1,2,3,123,At Risk
C3495,54,8,1064575.1970787856,3,3,3,333,Champions
C3496,201,5,1039265.6367393261,2,2,3,223,At Risk
C3497,454,2,6525.462283274796,1,1,1,111,Sleeping
C3498,413,8,1487713.4092423604,1,3,3,133,At Risk
C3499,91,9,599755.3162207582,3,3,2,332,Champions
C350,19,6,517623.4050814364,3,2,2,322,Champions
C3500,49,8,646097.5397727,3,3,2,332,Champions
C3501,419,5,10393.601563839988,1,2,1,121,At Risk
C3502,77,6,245336.89883448844,3,2,1,321,Sleeping
C3503,1586,2,192368.47892012022,1,1,1,111,Sleeping
C3504,461,4,484011.0361663347,1,1,2,112,Sleeping
C3505,38,7,233115.82520468807,3,3,1,331,Sleeping
C3506,377,7,122417.16963211902,1,3,1,131,At Risk
C3507,167,4,1066130.2694042195,2,1,3,213,Sleeping
C3508,243,4,4739.718681638385,2,1,1,211,Sleeping
C3509,562,2,476636.54124658066,1,1,2,112,Sleeping
C351,6,8,1842626.2385713705,3,3,3,333,Champions
C3510,125,4,614700.6666674449,3,1,2,312,Newbies
C3511,1737,1,282689.2305589831,1,1,2,112,Sleeping
C3512,237,5,648343.8143030938,2,2,2,222,At Risk
C3513,88,3,474283.48054437136,3,1,2,312,Newbies
C3514,564,2,249478.9560637238,1,1,1,111,Sleeping
C3515,259,10,281484.56072725856,2,3,2,232,At Risk
C3516,465,5,1007973.3130151703,1,2,3,123,At Risk
C3517,258,8,1418913.5723192617,2,3,3,233,At Risk
C3518,602,5,654647.070002152,1,2,2,122,At Risk
C3519,414,3,96532.0563740524,1,1,1,111,Sleeping
C352,240,5,662955.8930153606,2,2,3,223,At Risk
C3520,9,4,5188.767593555504,3,1,1,311,Newbies
C3521,201,7,995085.7863376625,2,3,3,233,At Risk
C3522,267,4,719873.9427741604,2,1,3,213,Sleeping
C3523,37,7,1331481.3668402694,3,3,3,333,Champions
C3524,368,8,1136830.3635494257,1,3,3,133,At Risk
C3525,501,7,16997.561984754713,1,3,1,131,At Risk
C3527,230,8,1085758.9860607486,2,3,3,233,At Risk
C3528,1473,3,459022.1082451317,1,1,2,112,Sleeping
C3529,48,5,210389.15569266543,3,2,1,321,Sleeping
C353,313,3,6059.293294620749,2,1,1,211,Sleeping
C3530,1387,1,520.8493387401068,1,1,1,111,Sleeping
C3531,430,6,238393.77273292016,1,2,1,121,At Risk
C3532,8,7,1507200.9752886957,3,3,3,333,Champions
C3533,206,9,1410662.5913356459,2,3,3,233,At Risk
C3534,779,4,10556.265686110062,1,1,1,111,Sleeping
C3535,154,6,1099117.8753195924,2,2,3,223,At Risk
C3536,619,6,1090573.0549695739,1,2,3,123,At Risk
C3537,530,6,560424.2049019411,1,2,2,122,At Risk
C3538,175,8,540747.5983127595,2,3,2,232,At Risk
C354,272,5,181956.0848621324,2,2,1,221,At Risk
C3540,424,4,207493.11105692314,1,1,1,111,Sleeping
C3541,412,4,272841.18925274326,1,1,1,111,Sleeping
C3542,271,4,1093331.4334046736,2,1,3,213,Sleeping
C3543,229,9,508722.3361298264,2,3,2,232,At Risk
C3544,138,7,684687.9816183976,2,3,3,233,At Risk
C3545,25,7,875451.9142598764,3,3,3,333,Champions
C3546,437,6,478404.0417135233,1,2,2,122,At Risk
C3547,554,5,8119.849343261298,1,2,1,121,At Risk
C3548,1,7,765410.9686542023,3,3,3,333,Champions
C3549,254,3,528369.6223546846,2,1,2,212,Sleeping
C355,306,4,505453.4761942672,2,1,2,212,Sleeping
C3550,25,3,440771.736544616,3,1,2,312,Newbies
C3551,144,5,995404.8772887453,2,2,3,223,At Risk
C3552,17,6,81967.22405868645,3,2,1,321,Sleeping
C3553,488,9,559957.4096477038,1,3,2,132,At Risk
C3554,556,5,394884.0627893819,1,2,2,122,At Risk
C3555,173,9,131423.47498981177,2,3,1,231,At Risk
C3556,61,7,427654.9461667946,3,3,2,332,Champions
C3557,250,10,353776.7500065768,2,3,2,232,At Risk
C3558,559,6,612720.4181758683,1,2,2,122,At Risk
C3559,183,5,108090.22785938923,2,2,1,221,At Risk
C356,393,3,2637.22963937811,1,1,1,111,Sleeping
C3560,222,7,802722.7022476377,2,3,3,233,At Risk
C3561,161,8,934779.2719145318,2,3,3,233,At Risk
C3562,22,4,6713.9667321813595,3,1,1,311,Newbies
C3563,221,6,72179.12317226293,2,2,1,221,At Risk
C3564,326,7,224366.78205330984,2,3,1,231,At Risk
C3565,567,3,146318.55933589023,1,1,1,111,Sleeping
C3566,15,7,237616.93147192377,3,3,1,331,Sleeping
C3567,425,7,499689.6310703064,1,3,2,132,At Risk
C3568,380,2,502583.96239834407,1,1,2,112,Sleeping
C3569,358,6,392744.66897772986,1,2,2,122,At Risk
C357,161,3,416459.3827944537,2,1,2,212,Sleeping
C3570,221,6,1402260.8164247638,2,2,3,223,At Risk
C3571,508,5,501882.23947146704,1,2,2,122,At Risk
C3572,450,3,334002.0608518729,1,1,2,112,Sleeping
C3573,1158,4,138028.61936522686,1,1,1,111,Sleeping
C3574,3,9,932657.8293710274,3,3,3,333,Champions
C3575,60,7,996174.9664906026,3,3,3,333,Champions
C3576,48,5,8909.462352534896,3,2,1,321,Sleeping
C3577,679,6,1184054.745227625,1,2,3,123,At Risk
C3578,53,8,1409089.435535223,3,3,3,333,Champions
C3579,122,5,571188.78288192,3,2,2,322,Champions
C358,300,8,1460417.5879830162,2,3,3,233,At Risk
C3580,147,9,536122.1667598818,2,3,2,232,At Risk
C3581,463,6,455663.62348390557,1,2,2,122,At Risk
C3582,285,5,6742.593608857627,2,2,1,221,At Risk
C3583,367,9,575459.8187767867,1,3,2,132,At Risk
C3584,1231,2,8191.221781440852,1,1,1,111,Sleeping
C3585,642,2,2106.7341100051967,1,1,1,111,Sleeping
C3586,98,5,9926.19433866349,3,2,1,321,Sleeping
C3587,346,10,1675707.2150434847,2,3,3,233,At Risk
C3588,267,8,771832.1826162166,2,3,3,233,At Risk
C3589,1363,1,343.5740772471744,1,1,1,111,Sleeping
C359,40,7,1194176.2811818828,3,3,3,333,Champions
C3590,676,2,145047.63016579606,1,1,1,111,Sleeping
C3591,68,6,898388.9607553071,3,2,3,323,Champions
C3592,423,6,942616.765672312,1,2,3,123,At Risk
C3593,493,3,2602.174628786068,1,1,1,111,Sleeping
C3594,573,4,376040.49004314677,1,1,2,112,Sleeping
C3595,15,8,1552265.044978761,3,3,3,333,Champions
C3596,51,6,227377.60152008667,3,2,1,321,Sleeping
C3597,123,5,102294.58800621792,3,2,1,321,Sleeping
C3598,86,5,522054.2167478319,3,2,2,322,Champions
C3599,90,5,342531.28756689624,3,2,2,322,Champions
C360,207,4,410897.7012120161,2,1,2,212,Sleeping
C3600,147,5,797859.962974252,2,2,3,223,At Risk
C3601,477,4,754605.1315056442,1,1,3,113,Sleeping
C3602,67,9,145098.82710216078,3,3,1,331,Sleeping
C3603,162,7,1059582.6235656547,2,3,3,233,At Risk
C3604,116,5,364816.1808359598,3,2,2,322,Champions
C3605,476,7,1042698.5809008471,1,3,3,133,At Risk
C3606,98,5,357119.69193091115,3,2,2,322,Champions
C3607,1084,4,1240352.6710850294,1,1,3,113,Sleeping
C3608,166,7,12031.1625778027,2,3,1,231,At Risk
C3609,364,6,627971.7934942221,1,2,2,122,At Risk
C361,70,8,578319.398375135,3,3,2,332,Champions
C3610,71,6,261726.10565433453,3,2,1,321,Sleeping
C3611,617,2,642834.8344234319,1,1,2,112,Sleeping
C3612,297,3,377160.5458171239,2,1,2,212,Sleeping
C3613,82,8,717390.062881599,3,3,3,333,Champions
C3614,261,4,1570918.1559149283,2,1,3,213,Sleeping
C3615,387,4,403547.513913878,1,1,2,112,Sleeping
C3616,387,6,1525516.1914907577,1,2,3,123,At Risk
C3617,331,7,9270.608760063711,2,3,1,231,At Risk
C3618,30,8,38896.31652961754,3,3,1,331,Sleeping
C3619,266,12,1634426.9855085923,2,3,3,233,At Risk
C362,659,4,2540.959811709957,1,1,1,111,Sleeping
C3620,62,7,184595.6550174656,3,3,1,331,Sleeping
C3621,7,9,323449.5129737937,3,3,2,332,Champions
C3622,1,10,951492.3919530093,3,3,3,333,Champions
C3623,216,7,99550.10061022462,2,3,1,231,At Risk
C3624,265,6,1164180.552255563,2,2,3,223,At Risk
C3625,401,7,1331111.5992133585,1,3,3,133,At Risk
C3626,2,5,897097.4716666314,3,2,3,323,Champions
C3627,371,2,2036.4788242821867,1,1,1,111,Sleeping
C3628,309,6,966272.9581115434,2,2,3,223,At Risk
C3629,164,1,943.24,2,1,1,211,Sleeping
C363,55,9,820528.7312211482,3,3,3,333,Champions
C3630,1249,2,3012.5251143942037,1,1,1,111,Sleeping
C3631,82,4,446186.38718310505,3,1,2,312,Newbies
C3632,380,7,1078901.2274033127,1,3,3,133,At Risk
C3633,19,8,459321.3671695287,3,3,2,332,Champions
C3634,472,6,568195.5627745643,1,2,2,122,At Risk
C3635,34,9,1730021.8227956116,3,3,3,333,Champions
C3636,269,9,770486.2520396701,2,3,3,233,At Risk
C3637,159,8,387321.2804106815,2,3,2,232,At Risk
C3638,204,8,796870.1896326032,2,3,3,233,At Risk
C3639,889,4,94786.05994787804,1,1,1,111,Sleeping
C364,131,3,931943.3054105432,2,1,3,213,Sleeping
C3640,608,4,1160057.2430430325,1,1,3,113,Sleeping
C3641,66,8,1318142.5883318495,3,3,3,333,Champions
C3642,9,8,123605.79644351797,3,3,1,331,Sleeping
C3643,419,4,99233.20931006256,1,1,1,111,Sleeping
C3644,957,4,1196804.3159212507,1,1,3,113,Sleeping
C3645,1690,3,833981.9399125406,1,1,3,113,Sleeping
C3646,394,7,312133.33080344065,1,3,2,132,At Risk
C3647,179,6,116400.35241497944,2,2,1,221,At Risk
C3648,160,6,1230170.5280818143,2,2,3,223,At Risk
C3649,244,4,6776.880330310139,2,1,1,211,Sleeping
C365,224,4,511047.17906854005,2,1,2,212,Sleeping
C3650,833,4,262432.9449447706,1,1,1,111,Sleeping
C3651,323,5,1257681.321171392,2,2,3,223,At Risk
C3652,348,8,1640954.3800115,2,3,3,233,At Risk
C3653,677,5,658722.1403083501,1,2,2,122,At Risk
C3654,253,6,422003.4263836267,2,2,2,222,At Risk
C3655,212,6,1333611.6203262974,2,2,3,223,At Risk
C3656,874,5,70507.08707843022,1,2,1,121,At Risk
C3657,34,11,924971.1517986428,3,3,3,333,Champions
C3658,430,8,525424.4570444977,1,3,2,132,At Risk
C3659,146,4,692523.1304459721,2,1,3,213,Sleeping
C366,451,7,327849.88225945155,1,3,2,132,At Risk
C3660,21,8,889349.2143688101,3,3,3,333,Champions
C3661,1159,2,172867.88477736872,1,1,1,111,Sleeping
C3662,29,5,723159.0059617476,3,2,3,323,Champions
C3663,342,8,433270.2801772313,2,3,2,232,At Risk
C3664,560,6,375544.90724491584,1,2,2,122,At Risk
C3665,143,4,6602.202999578375,2,1,1,211,Sleeping
C3666,145,8,577413.904865934,2,3,2,232,At Risk
C3667,37,3,434865.8630841926,3,1,2,312,Newbies
C3668,219,3,430804.5969167566,2,1,2,212,Sleeping
C3669,155,7,487871.7087326646,2,3,2,232,At Risk
C367,139,7,533738.5775834459,2,3,2,232,At Risk
C3670,294,5,129403.0579316178,2,2,1,221,At Risk
C3671,349,7,156093.19423158155,2,3,1,231,At Risk
C3672,200,2,290287.20930265746,2,1,2,212,Sleeping
C3673,198,6,857423.9120434466,2,2,3,223,At Risk
C3674,132,5,708695.8162721068,2,2,3,223,At Risk
C3675,144,5,891585.1561936182,2,2,3,223,At Risk
C3676,789,5,423279.76215325046,1,2,2,122,At Risk
C3677,149,11,1832488.7876689697,2,3,3,233,At Risk
C3678,63,8,789112.0694143625,3,3,3,333,Champions
C3679,982,8,1040140.0980701151,1,3,3,133,At Risk
C368,356,5,268873.6224966512,1,2,1,121,At Risk
C3680,805,3,1701803.547096844,1,1,3,113,Sleeping
C3681,235,10,649385.2043875493,2,3,2,232,At Risk
C3682,343,5,444791.91445018473,2,2,2,222,At Risk
C3683,462,6,1516666.3021298375,1,2,3,123,At Risk
C3684,44,6,1621494.1127649234,3,2,3,323,Champions
C3685,26,4,302929.7959030878,3,1,2,312,Newbies
C3686,154,9,1170679.4897119948,2,3,3,233,At Risk
C3687,186,10,654296.8537178115,2,3,2,232,At Risk
C3688,34,7,583960.6497489159,3,3,2,332,Champions
C3689,41,5,18769.11126923167,3,2,1,321,Sleeping
C369,816,8,426435.34505487786,1,3,2,132,At Risk
C3690,3,6,340671.0911779046,3,2,2,322,Champions
C3691,126,4,549289.500200334,3,1,2,312,Newbies
C3692,1198,2,1047.5376041689642,1,1,1,111,Sleeping
C3693,396,9,987459.80202645,1,3,3,133,At Risk
C3694,271,3,3744.6071823958896,2,1,1,211,Sleeping
C3695,1326,6,1632151.1309312691,1,2,3,123,At Risk
C3696,431,5,1077808.962395098,1,2,3,123,At Risk
C3697,978,1,4227.128681255822,1,1,1,111,Sleeping
C3698,76,4,448084.16864729323,3,1,2,312,Newbies
C3699,82,8,450531.14483527537,3,3,2,332,Champions
C370,62,6,215195.223082445,3,2,1,321,Sleeping
C3700,541,10,14944.23634278895,1,3,1,131,At Risk
C3701,358,6,648010.0747281681,1,2,2,122,At Risk
C3702,503,5,510250.324423922,1,2,2,122,At Risk
C3703,401,8,919120.0077615713,1,3,3,133,At Risk
C3704,209,7,840810.6367973947,2,3,3,233,At Risk
C3705,21,9,1495163.5007394925,3,3,3,333,Champions
C3706,128,7,414944.780131143,2,3,2,232,At Risk
C3707,236,7,1209924.6196258499,2,3,3,233,At Risk
C3708,45,7,791664.8229585366,3,3,3,333,Champions
C3709,116,5,268240.8885374754,3,2,1,321,Sleeping
C371,153,6,193369.09958925835,2,2,1,221,At Risk
C3710,230,7,1017382.9219055964,2,3,3,233,At Risk
C3711,31,11,592089.7518671799,3,3,2,332,Champions
C3712,238,7,555130.9475904347,2,3,2,232,At Risk
C3713,420,5,315314.0209285195,1,2,2,122,At Risk
C3714,257,4,343393.0097324269,2,1,2,212,Sleeping
C3715,723,6,141706.0168277398,1,2,1,121,At Risk
C3716,306,6,1155505.9811525268,2,2,3,223,At Risk
C3717,129,5,581031.1093838483,2,2,2,222,At Risk
C3718,635,3,7331.396935579604,1,1,1,111,Sleeping
C3719,119,6,270710.6254501031,3,2,1,321,Sleeping
C372,161,8,1401317.0231571828,2,3,3,233,At Risk
C3720,197,3,13040.631737331729,2,1,1,211,Sleeping
C3721,412,8,1504611.0941695971,1,3,3,133,At Risk
C3722,178,3,463469.4859093149,2,1,2,212,Sleeping
C3723,4,8,726413.4363767593,3,3,3,333,Champions
C3724,1029,3,5223.576880234809,1,1,1,111,Sleeping
C3725,55,8,439650.8852089798,3,3,2,332,Champions
C3726,469,7,1005042.8820069083,1,3,3,133,At Risk
C3727,139,5,744824.1659515864,2,2,3,223,At Risk
C3728,72,9,1942794.3009388507,3,3,3,333,Champions
C3729,609,7,1482045.2735225046,1,3,3,133,At Risk
C373,538,4,167739.17967914892,1,1,1,111,Sleeping
C3730,882,4,369808.3299997747,1,1,2,112,Sleeping
C3731,185,7,844176.5277559613,2,3,3,233,At Risk
C3732,193,3,1321.309391752527,2,1,1,211,Sleeping
C3733,482,2,122797.28390120757,1,1,1,111,Sleeping
C3734,63,5,3261.161423658603,3,2,1,321,Sleeping
C3735,265,5,11616.629664514112,2,2,1,221,At Risk
C3736,383,4,6716.035149027353,1,1,1,111,Sleeping
C3737,327,8,989944.5141072986,2,3,3,233,At Risk
C3738,216,7,1579134.7277951026,2,3,3,233,At Risk
C3739,418,7,540470.8700264663,1,3,2,132,At Risk
C374,183,10,888364.1786200538,2,3,3,233,At Risk
C3740,18,5,13595.587254955703,3,2,1,321,Sleeping
C3741,46,4,2433.328586115151,3,1,1,311,Newbies
C3742,540,6,91449.64785790557,1,2,1,121,At Risk
C3743,229,8,778964.6644607679,2,3,3,233,At Risk
C3744,376,3,1543160.4809747334,1,1,3,113,Sleeping
C3745,251,6,674896.2703288528,2,2,3,223,At Risk
C3746,457,5,203188.84707219395,1,2,1,121,At Risk
C3747,336,3,482563.5442960566,2,1,2,212,Sleeping
C3748,206,2,460747.7816907396,2,1,2,212,Sleeping
C3749,122,3,513223.2683349044,3,1,2,312,Newbies
C375,132,9,1110098.211481756,2,3,3,233,At Risk
C3750,78,9,1340851.8990311178,3,3,3,333,Champions
C3751,8,9,692608.3966577157,3,3,3,333,Champions
C3752,283,7,918231.6078688353,2,3,3,233,At Risk
C3753,977,3,110926.93556579971,1,1,1,111,Sleeping
C3754,537,7,1086121.2492659818,1,3,3,133,At Risk
C3755,338,8,1049987.2961382905,2,3,3,233,At Risk
C3756,1465,3,123068.25165081925,1,1,1,111,Sleeping
C3757,271,9,699880.0292782203,2,3,3,233,At Risk
C3758,207,9,325219.48571942496,2,3,2,232,At Risk
C3759,409,7,668344.6753360871,1,3,3,133,At Risk
C376,343,6,690340.5058482974,2,2,3,223,At Risk
C3760,149,3,214231.84582321133,2,1,1,211,Sleeping
C3761,210,5,410085.76110375253,2,2,2,222,At Risk
C3762,63,7,564835.126586291,3,3,2,332,Champions
C3763,64,9,723735.8732347294,3,3,3,333,Champions
C3764,100,9,872245.0118434653,3,3,3,333,Champions
C3765,226,5,501768.4698136044,2,2,2,222,At Risk
C3766,4,5,413120.60045675765,3,2,2,322,Champions
C3767,16,5,369922.7459396755,3,2,2,322,Champions
C3768,69,7,363796.3997970324,3,3,2,332,Champions
C3769,208,7,240536.76579541626,2,3,1,231,At Risk
C377,14,5,941632.384277578,3,2,3,323,Champions
C3770,21,7,347990.4348360416,3,3,2,332,Champions
C3771,480,4,989615.3858188286,1,1,3,113,Sleeping
C3772,153,5,313795.7097848322,2,2,2,222,At Risk
C3773,961,3,479205.4346835182,1,1,2,112,Sleeping
C3774,498,2,2993.802495197492,1,1,1,111,Sleeping
C3775,106,6,5206.717226077966,3,2,1,321,Sleeping
C3776,411,6,431177.7200426963,1,2,2,122,At Risk
C3777,995,2,336384.21162834,1,1,2,112,Sleeping
C3778,976,3,3080.659679464487,1,1,1,111,Sleeping
C3779,361,7,711481.474849918,1,3,3,133,At Risk
C378,314,6,521257.7464143118,2,2,2,222,At Risk
C3780,238,5,808089.2979907842,2,2,3,223,At Risk
C3781,53,7,763626.9010932512,3,3,3,333,Champions
C3782,174,3,705498.1359199554,2,1,3,213,Sleeping
C3783,179,4,64777.94014336456,2,1,1,211,Sleeping
C3784,490,4,969281.8253299664,1,1,3,113,Sleeping
C3785,52,2,420371.7597438669,3,1,2,312,Newbies
C3786,482,3,690465.5190377249,1,1,3,113,Sleeping
C3787,178,12,1439774.7483388537,2,3,3,233,At Risk
C3788,238,6,396933.3223407719,2,2,2,222,At Risk
C3789,29,5,388790.62113078695,3,2,2,322,Champions
C379,313,7,387610.0826827067,2,3,2,232,At Risk
C3790,308,6,7497.486721404352,2,2,1,221,At Risk
C3791,184,7,562140.5366252888,2,3,2,232,At Risk
C3792,118,3,292713.71795157006,3,1,2,312,Newbies
C3793,39,10,807949.1831159124,3,3,3,333,Champions
C3794,1197,2,505599.5129238224,1,1,2,112,Sleeping
C3795,881,2,570675.7352276824,1,1,2,112,Sleeping
C3796,269,4,910749.295098113,2,1,3,213,Sleeping
C3797,234,6,148678.7536716471,2,2,1,221,At Risk
C3798,210,4,666715.8212764238,2,1,3,213,Sleeping
C3799,107,6,456750.0227264769,3,2,2,322,Champions
C380,223,7,830950.2892684924,2,3,3,233,At Risk
C3800,27,6,908217.2258271363,3,2,3,323,Champions
C3801,121,9,375988.32062788034,3,3,2,332,Champions
C3802,683,3,8834.735389348763,1,1,1,111,Sleeping
C3803,244,12,429280.849067555,2,3,2,232,At Risk
C3804,370,6,217970.3709253886,1,2,1,121,At Risk
C3805,53,4,61270.235961750965,3,1,1,311,Newbies
C3806,776,7,1135971.6927927183,1,3,3,133,At Risk
C3807,171,3,437605.6096825768,2,1,2,212,Sleeping
C3808,81,7,1682804.9069765243,3,3,3,333,Champions
C3809,226,10,1109561.578319151,2,3,3,233,At Risk
C381,723,5,787060.8252558124,1,2,3,123,At Risk
C3810,214,8,361014.1270253763,2,3,2,232,At Risk
C3811,514,4,215972.19347449555,1,1,1,111,Sleeping
C3812,185,8,804089.9030710878,2,3,3,233,At Risk
C3813,591,7,291647.0524852456,1,3,2,132,At Risk
C3814,325,9,723403.5444515734,2,3,3,233,At Risk
C3815,159,7,874333.7712254508,2,3,3,233,At Risk
C3816,123,7,557511.339625458,3,3,2,332,Champions
C3817,45,7,226600.2638360345,3,3,1,331,Sleeping
C3818,564,5,174981.02070846545,1,2,1,121,At Risk
C3819,289,4,426648.4508447165,2,1,2,212,Sleeping
C382,410,8,657844.9368231384,1,3,2,132,At Risk
C3820,312,11,1128877.6561228994,2,3,3,233,At Risk
C3821,95,7,330775.22447675816,3,3,2,332,Champions
C3822,79,8,1075196.6591561937,3,3,3,333,Champions
C3823,66,6,5291.06554743041,3,2,1,321,Sleeping
C3824,186,4,311961.9279383204,2,1,2,212,Sleeping
C3825,21,8,397268.7919355199,3,3,2,332,Champions
C3826,504,9,652783.4781569325,1,3,2,132,At Risk
C3827,76,5,253358.3770809712,3,2,1,321,Sleeping
C3828,177,4,374842.4696197844,2,1,2,212,Sleeping
C3829,174,8,822879.4570070265,2,3,3,233,At Risk
C383,193,6,1273961.9535308986,2,2,3,223,At Risk
C3830,130,6,8973.711622886507,2,2,1,221,At Risk
C3831,140,4,640764.9149702371,2,1,2,212,Sleeping
C3832,234,9,396636.2113829979,2,3,2,232,At Risk
C3833,466,2,139789.6113736294,1,1,1,111,Sleeping
C3834,337,7,10713.521361113502,2,3,1,231,At Risk
C3835,373,5,464240.21840263164,1,2,2,122,At Risk
C3836,780,4,335745.8789869706,1,1,2,112,Sleeping
C3837,369,6,781702.3213735922,1,2,3,123,At Risk
C3838,69,7,888091.8876825955,3,3,3,333,Champions
C3839,76,7,385002.7288563302,3,3,2,332,Champions
C384,116,5,5027.611131281876,3,2,1,321,Sleeping
C3840,748,8,881640.0618957455,1,3,3,133,At Risk
C3841,61,7,793166.2949637418,3,3,3,333,Champions
C3842,279,4,584932.7743461273,2,1,2,212,Sleeping
C3843,6,7,773690.929360183,3,3,3,333,Champions
C3844,264,4,1178919.3195509296,2,1,3,213,Sleeping
C3845,115,3,11043.381539710486,3,1,1,311,Newbies
C3846,400,6,942778.2778129852,1,2,3,123,At Risk
C3847,47,5,28613.773494134795,3,2,1,321,Sleeping
C3848,677,5,545916.2706092603,1,2,2,122,At Risk
C3849,97,4,764582.874263839,3,1,3,313,Newbies
C385,175,2,445432.547835602,2,1,2,212,Sleeping
C3850,102,8,720987.867152581,3,3,3,333,Champions
C3851,475,6,391728.64983952424,1,2,2,122,At Risk
C3852,275,4,438197.8060421867,2,1,2,212,Sleeping
C3853,34,9,609697.9032458509,3,3,2,332,Champions
C3854,350,7,602168.831219236,2,3,2,232,At Risk
C3855,52,5,863841.6581311205,3,2,3,323,Champions
C3856,263,5,172835.59213214478,2,2,1,221,At Risk
C3857,441,8,1287629.6807370658,1,3,3,133,At Risk
C3858,329,1,5432.5008971289935,2,1,1,211,Sleeping
C3859,367,4,562372.8239166785,1,1,2,112,Sleeping
C386,439,3,3804.938999629433,1,1,1,111,Sleeping
C3860,169,10,1268330.9060654617,2,3,3,233,At Risk
C3861,1091,3,333492.15339856315,1,1,2,112,Sleeping
C3862,201,5,487577.08924792614,2,2,2,222,At Risk
C3863,133,7,731463.9529383832,2,3,3,233,At Risk
C3864,39,8,1230344.2148096703,3,3,3,333,Champions
C3865,23,4,416738.07096092094,3,1,2,312,Newbies
C3866,77,6,701006.7424202168,3,2,3,323,Champions
C3867,20,7,605687.3015338995,3,3,2,332,Champions
C3868,334,8,142636.01311440184,2,3,1,231,At Risk
C3869,285,5,511127.18646328384,2,2,2,222,At Risk
C387,1173,1,226.06956074602272,1,1,1,111,Sleeping
C3870,3,4,180867.9391802109,3,1,1,311,Newbies
C3871,30,6,299100.219073864,3,2,2,322,Champions
C3872,197,9,1840101.0402108936,2,3,3,233,At Risk
C3873,161,4,5756.691042513453,2,1,1,211,Sleeping
C3874,615,6,920128.4593494658,1,2,3,123,At Risk
C3875,18,9,1325956.7177407583,3,3,3,333,Champions
C3876,150,6,550337.4745236604,2,2,2,222,At Risk
C3877,159,3,410440.36766125925,2,1,2,212,Sleeping
C3878,172,4,870028.8030511762,2,1,3,213,Sleeping
C388,83,6,468947.79138693673,3,2,2,322,Champions
C3880,217,5,94648.01672296962,2,2,1,221,At Risk
C3881,85,12,1410725.7280343818,3,3,3,333,Champions
C3882,9,7,1316845.2267945628,3,3,3,333,Champions
C3883,291,4,753091.6506362074,2,1,3,213,Sleeping
